Delivery_person_Age,Delivery_person_Ratings,distance,order_preparation_time,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
26.0,4.7,2.0,5.0,Cloudy,High,2,scooter,0.0,No,Metropolitian,25
22.0,4.9,13.0,5.0,Fog,Medium,1,motorcycle,0.0,No,Metropolitian,31
21.0,4.7,6.0,10.0,Sunny,High,2,scooter,1.0,No,Metropolitian,15
32.0,4.1,19.0,10.0,Fog,Jam,1,motorcycle,3.0,No,Metropolitian,44
39.0,4.9,1.0,5.0,Stormy,High,2,electric_scooter,1.0,No,Metropolitian,28
20.0,4.8,12.0,40.0,Cloudy,Jam,1,scooter,0.0,No,Metropolitian,38
34.0,4.6,20.0,1305.0,Sandstorms,Low,0,motorcycle,1.0,No,Urban,21
28.0,4.5,10.0,5.0,Fog,Medium,2,scooter,0.0,No,Metropolitian,29
22.0,4.9,10.0,5.0,Cloudy,Low,2,motorcycle,1.0,No,Metropolitian,24
38.0,4.8,20.0,15.0,Sunny,Jam,2,motorcycle,0.0,No,Metropolitian,15
26.0,4.5,1.0,5.0,Cloudy,Low,2,electric_scooter,1.0,No,Metropolitian,13
38.0,4.3,6.0,15.0,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,32
27.0,4.7,20.0,5.0,Sandstorms,Low,2,electric_scooter,0.0,No,Metropolitian,10
30.0,4.8,7.0,10.0,Fog,Medium,2,motorcycle,1.0,No,Urban,16
24.0,4.7,20.0,10.0,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,17
32.0,4.7,1.0,10.0,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,21
31.0,4.5,10.0,15.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,32
25.0,4.9,6.0,15.0,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,29
33.0,4.7,7.0,215.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,19
31.0,4.2,6.0,5.0,Cloudy,High,2,electric_scooter,1.0,No,Metropolitian,38
27.0,4.8,1.0,10.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,22
36.0,4.7,4.0,15.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,27
28.0,4.7,12.0,15.0,Sandstorms,Jam,2,scooter,0.0,No,Metropolitian,27
37.0,4.7,9.0,15.0,Sunny,Low,2,motorcycle,1.0,No,Urban,14
32.0,4.4,10.0,5.0,Cloudy,Jam,1,motorcycle,2.0,No,Metropolitian,39
36.0,5.0,4.0,10.0,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,45
25.0,4.9,3.0,15.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,20
21.0,4.7,9.0,75.0,Fog,Low,2,scooter,0.0,No,Metropolitian,15
23.0,5.0,10.0,5.0,Fog,Medium,2,electric_scooter,1.0,No,Metropolitian,28
29.0,4.6,16.0,100.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,15
22.0,4.9,3.0,15.0,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,11
24.0,4.7,16.0,5.0,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,25
22.0,4.9,10.0,15.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,29
22.0,4.8,5.0,10.0,Windy,Medium,2,motorcycle,0.0,No,Metropolitian,27
33.0,4.8,4.0,10.0,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,30
26.0,4.9,19.0,1415.0,Cloudy,Jam,0,motorcycle,2.0,No,Metropolitian,42
32.0,4.2,9.0,10.0,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,33
25.0,4.8,9.0,15.0,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,17
22.0,4.7,9.0,15.0,Windy,Low,2,motorcycle,0.0,No,Metropolitian,13
26.0,4.8,3.0,790.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,20
24.0,4.6,4.0,15.0,Fog,Low,2,motorcycle,1.0,No,Urban,13
36.0,4.9,17.0,15.0,Sandstorms,Low,0,motorcycle,1.0,No,Urban,23
34.0,4.9,7.0,15.0,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,24
28.0,4.6,7.0,10.0,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,34
20.0,4.9,8.0,1210.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,29
21.0,2.5,13.0,10.0,Sunny,Low,2,motorcycle,1.0,No,Urban,31
35.0,4.1,4.0,10.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,35
22.0,4.9,7.0,10.0,Sunny,Jam,2,scooter,0.0,No,Urban,11
26.0,4.7,7.0,10.0,Cloudy,Jam,2,electric_scooter,1.0,No,Urban,34
21.0,4.9,16.0,15.0,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,25
29.0,4.9,9.0,10.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,24
21.0,4.5,7.0,10.0,Sunny,Jam,0,motorcycle,0.0,No,Urban,41
30.0,4.6,12.0,5.0,Windy,Medium,1,motorcycle,1.0,No,Metropolitian,20
32.0,4.9,4.0,15.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,29
32.0,4.2,13.0,10.0,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,32
26.0,4.2,1.0,860.0,Sunny,High,0,motorcycle,0.0,No,Metropolitian,43
21.0,4.7,13.0,10.0,Windy,Low,1,motorcycle,1.0,No,Metropolitian,13
27.0,4.4,17.0,15.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,36
23.0,4.5,10.0,10.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,28
32.0,4.1,20.0,15.0,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,34
33.0,4.5,4.0,10.0,Windy,Medium,1,scooter,0.0,No,Metropolitian,28
33.0,4.6,6.0,345.0,Fog,Medium,0,motorcycle,0.0,No,Metropolitian,28
21.0,4.8,4.0,10.0,Windy,Medium,2,scooter,1.0,No,Metropolitian,27
24.0,4.7,2.0,5.0,Cloudy,Low,2,scooter,0.0,No,Metropolitian,13
20.0,4.6,16.0,10.0,Sunny,Jam,2,scooter,0.0,No,Urban,19
21.0,4.5,1.0,15.0,Sunny,High,2,scooter,0.0,No,Urban,12
36.0,4.4,13.0,10.0,Windy,Jam,2,scooter,1.0,No,Metropolitian,35
21.0,4.1,4.0,15.0,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,33
32.0,4.9,3.0,15.0,Fog,Low,1,motorcycle,0.0,No,Metropolitian,19
25.0,4.6,1.0,5.0,Cloudy,Low,0,motorcycle,1.0,No,Urban,19
20.0,4.8,7.0,1395.0,Windy,Jam,2,electric_scooter,1.0,No,Metropolitian,29
32.0,4.8,12.0,1360.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,38
27.0,4.7,3.0,15.0,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,15
29.566910587697233,4.6337736972250205,10.0,140.0,Fog,Low,3,electric_scooter,0.0,No,Urban,22
38.0,4.2,13.0,5.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,35
27.0,4.6,3.0,705.0,Fog,Low,2,scooter,1.0,No,Metropolitian,12
37.0,4.6,12.0,215.0,Windy,Medium,2,electric_scooter,1.0,No,Metropolitian,30
24.0,4.8,12.0,75.0,Windy,Low,2,scooter,0.0,No,Metropolitian,10
33.0,4.1,6.0,5.0,Fog,High,1,motorcycle,2.0,No,Metropolitian,39
26.0,4.3,9.0,5.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,27
26.0,4.6,16.0,15.0,Stormy,Medium,2,scooter,1.0,No,Metropolitian,26
20.0,4.6,12.0,15.0,Windy,Jam,1,scooter,1.0,No,Metropolitian,23
23.0,4.8,19.0,15.0,Fog,Jam,2,scooter,0.0,No,Metropolitian,32
25.0,4.9,19.0,10.0,Windy,Medium,1,scooter,0.0,No,Metropolitian,18
32.0,5.0,1.0,15.0,Cloudy,Low,0,motorcycle,1.0,No,Urban,26
31.0,4.6,7.0,10.0,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,29
34.0,4.6,3.0,15.0,Cloudy,High,2,electric_scooter,1.0,No,Urban,28
30.0,4.7,20.0,10.0,Sunny,Medium,2,scooter,1.0,No,Urban,24
24.0,4.9,4.0,5.0,Sunny,Medium,2,electric_scooter,0.0,No,Metropolitian,16
38.0,3.6,12.0,5.0,Stormy,Jam,2,scooter,1.0,No,Metropolitian,34
29.0,4.5,4.0,1365.0,Stormy,Low,2,scooter,0.0,No,Metropolitian,12
21.0,4.6,20.0,10.0,Stormy,Medium,1,scooter,1.0,No,Metropolitian,28
38.0,4.0,10.0,10.0,Cloudy,Jam,1,scooter,2.0,No,Metropolitian,45
30.0,4.8,4.0,5.0,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,30
31.0,4.9,19.0,5.0,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,44
27.0,4.7,13.0,15.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,35
30.0,4.2,10.0,10.0,Sandstorms,Jam,0,motorcycle,3.0,No,Metropolitian,47
33.0,4.1,6.0,5.0,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,31
37.0,4.5,4.0,15.0,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,18
39.0,4.6,12.0,1395.0,Cloudy,Jam,0,motorcycle,2.0,Yes,Metropolitian,50
26.0,4.7,4.0,5.0,Cloudy,Medium,2,scooter,0.0,No,Metropolitian,19
36.0,4.7,9.0,10.0,Sunny,Jam,2,motorcycle,0.0,No,Metropolitian,18
34.0,4.5,17.0,5.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,26
24.0,4.8,7.0,10.0,Sunny,Low,1,motorcycle,1.0,No,Urban,16
24.0,5.0,3.0,15.0,Cloudy,Low,0,motorcycle,0.0,No,Metropolitian,15
21.0,4.8,10.0,10.0,Windy,Jam,2,scooter,1.0,No,Metropolitian,18
34.0,4.5,4.0,35.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,24
32.0,4.0,12.0,10.0,Stormy,Jam,0,motorcycle,0.0,Yes,Metropolitian,43
30.0,4.7,1.0,705.0,Sunny,Low,2,electric_scooter,0.0,No,Urban,15
32.0,4.8,6.0,15.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,27
31.0,4.6,19.0,5.0,Sandstorms,Jam,2,electric_scooter,0.0,No,Urban,29
22.0,4.1,16.0,15.0,Stormy,Jam,0,motorcycle,0.0,No,Metropolitian,31
22.0,4.6,10.0,5.0,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,43
33.0,4.5,3.0,695.0,Cloudy,Low,2,scooter,1.0,No,Metropolitian,19
28.0,4.8,12.0,15.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,26
25.0,5.0,4.0,15.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,37
33.0,4.5,1.0,5.0,Fog,Low,2,electric_scooter,1.0,No,Metropolitian,17
29.0,4.9,13.0,10.0,Fog,Low,2,electric_scooter,0.0,No,Urban,27
22.0,5.0,4.0,10.0,Sunny,Medium,1,motorcycle,1.0,No,Metropolitian,16
35.0,4.9,1.0,675.0,Sunny,Low,1,scooter,0.0,No,Metropolitian,11
27.0,4.7,3.0,5.0,Fog,High,1,scooter,0.0,No,Metropolitian,31
39.0,5.0,3.0,635.0,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,22
22.0,4.9,6.0,10.0,Fog,High,1,motorcycle,0.0,No,Metropolitian,28
23.0,4.6,16.0,5.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,44
26.0,5.0,19.0,15.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,24
24.0,4.9,10.0,15.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,26
33.0,4.9,1.0,5.0,Sandstorms,High,2,electric_scooter,1.0,No,Urban,33
22.0,4.9,19.0,5.0,Windy,Jam,1,scooter,1.0,No,Metropolitian,16
30.0,4.4,4.0,15.0,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,32
35.0,5.0,14.0,15.0,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,43
35.0,4.6,1.0,15.0,Cloudy,Low,2,scooter,0.0,No,Urban,15
21.0,4.9,1.0,10.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,18
29.0,4.1,10.0,15.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,31
25.0,4.8,13.0,5.0,Stormy,Medium,1,motorcycle,0.0,No,Metropolitian,28
37.0,4.6,7.0,5.0,Fog,Low,0,motorcycle,0.7446345675136238,No,Metropolitian,27
35.0,4.9,19.0,15.0,Windy,Low,0,motorcycle,0.0,No,Metropolitian,20
39.0,4.7,4.0,10.0,Fog,Medium,2,scooter,0.0,No,Metropolitian,15
25.0,4.9,10.0,5.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,41
27.0,5.0,13.0,10.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,23
25.0,4.5,6.0,5.0,Fog,Medium,2,motorcycle,0.7446345675136238,No,Metropolitian,19
38.0,4.0,8.0,15.0,Fog,Jam,1,scooter,0.0,No,Metropolitian,32
20.0,4.9,19.0,1340.0,Windy,Jam,1,scooter,0.0,No,Metropolitian,29
28.0,4.9,8.0,140.0,Stormy,Low,2,scooter,0.0,No,Metropolitian,12
36.0,4.6,3.0,5.0,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,28
25.0,4.6,6.0,15.0,Cloudy,High,2,motorcycle,1.0,No,Urban,26
26.0,4.8,20.0,5.0,Fog,Low,1,scooter,1.0,No,Metropolitian,24
29.0,4.8,4.0,10.0,Sandstorms,Medium,2,scooter,1.0,No,Metropolitian,28
23.0,4.6,7.0,15.0,Sunny,Jam,1,scooter,0.0,No,Urban,12
21.0,4.6,16.0,5.0,Cloudy,Low,1,motorcycle,0.0,No,Metropolitian,25
26.0,4.7,9.0,1335.0,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,13
38.0,4.8,7.0,5.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,30
27.0,4.8,12.0,10.0,Sandstorms,Low,0,motorcycle,1.0,No,Urban,22
29.566910587697233,4.6337736972250205,8.0,120.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,19
29.0,4.9,17.0,15.0,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,36
23.0,4.0,13.0,10.0,Stormy,Medium,0,motorcycle,1.0,No,Metropolitian,32
21.0,4.7,12.0,5.0,Fog,Jam,0,motorcycle,0.0,No,Urban,35
29.0,4.6,12.0,15.0,Stormy,Low,1,scooter,0.0,No,Urban,18
31.0,4.7,7.0,5.0,Sunny,Low,2,scooter,0.0,No,Urban,17
24.0,4.9,9.0,15.0,Sunny,Low,2,scooter,1.0,No,Urban,16
30.0,4.9,7.0,5.0,Sunny,Jam,2,electric_scooter,1.0,No,Metropolitian,15
27.0,4.7,7.0,75.0,Cloudy,Low,0,motorcycle,1.0,No,Urban,24
28.0,4.6,16.0,5.0,Fog,Jam,0,motorcycle,1.0,No,Metropolitian,46
22.0,4.9,6.0,15.0,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,38
35.0,3.7,13.0,15.0,Stormy,Medium,1,motorcycle,0.0,No,Metropolitian,33
30.0,4.1,1.0,15.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,28
27.0,5.0,9.0,10.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,27
36.0,4.1,6.0,10.0,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,37
26.0,4.5,8.0,10.0,Windy,Medium,1,motorcycle,1.0,No,Urban,26
22.0,4.9,12.0,5.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,27
20.0,4.9,4.0,10.0,Sunny,Low,2,scooter,1.0,No,Metropolitian,20
20.0,5.0,7.0,10.0,Windy,Medium,2,scooter,1.0,No,Metropolitian,23
29.0,4.9,10.0,10.0,Cloudy,Jam,1,scooter,0.0,No,Urban,30
31.0,4.5,19.0,5.0,Sandstorms,Medium,1,scooter,1.0,No,Metropolitian,38
33.0,4.2,7.0,5.0,Windy,Jam,0,motorcycle,0.0,No,Metropolitian,41
28.0,4.4,12.0,10.0,Fog,Jam,2,electric_scooter,1.0,No,Metropolitian,31
24.0,4.8,10.0,15.0,Sunny,Jam,1,scooter,1.0,No,Metropolitian,13
34.0,4.9,16.0,10.0,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,22
31.0,4.9,10.0,10.0,Cloudy,Jam,0,motorcycle,2.0,Yes,Metropolitian,42
34.0,4.9,3.0,5.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,21
30.0,3.5,16.0,5.0,Cloudy,Low,2,motorcycle,1.0,No,Metropolitian,32
28.0,4.8,16.0,10.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,23
30.0,4.5,19.0,10.0,Sandstorms,Low,1,motorcycle,0.0,No,Urban,19
27.0,4.8,16.0,5.0,Fog,Jam,1,scooter,0.0,No,Metropolitian,30
34.0,4.3,19.0,5.0,Fog,Low,2,motorcycle,1.0,No,Urban,37
24.0,4.8,6.0,15.0,Windy,High,1,motorcycle,1.0,No,Urban,20
33.0,4.7,1.0,10.0,Fog,Low,2,motorcycle,1.0,No,Urban,19
33.0,4.9,20.0,15.0,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,44
38.0,4.7,13.0,15.0,Fog,Jam,2,scooter,1.0,Yes,Metropolitian,42
21.0,3.1,13.0,5.0,Sunny,Low,1,scooter,0.0,No,Metropolitian,34
29.566910587697233,4.6337736972250205,13.0,1430.0,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,44
26.0,4.8,7.0,10.0,Sunny,Medium,1,scooter,1.0,No,Metropolitian,19
39.0,4.7,9.0,5.0,Sandstorms,Medium,1,scooter,0.0,No,Metropolitian,30
27.0,4.1,17.0,10.0,Fog,Medium,1,scooter,1.0,No,Metropolitian,32
31.0,4.9,16.0,5.0,Sunny,Medium,2,scooter,1.0,No,Urban,27
31.0,4.8,3.0,5.0,Sandstorms,High,1,scooter,1.0,No,Metropolitian,26
21.0,4.7,16.0,15.0,Fog,Low,2,scooter,1.0,No,Metropolitian,23
35.0,4.5,3.0,5.0,Cloudy,High,2,motorcycle,1.0,No,Metropolitian,28
24.0,4.9,19.0,10.0,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,26
21.0,4.1,10.0,100.0,Stormy,Jam,0,motorcycle,0.0,No,Urban,31
32.0,4.6,7.0,10.0,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,27
20.0,4.6,19.0,10.0,Stormy,Medium,1,motorcycle,0.0,No,Metropolitian,16
32.0,4.9,1.0,790.0,Fog,Low,2,scooter,1.0,No,Urban,17
38.0,4.9,10.0,5.0,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,28
34.0,4.6,10.0,5.0,Fog,Jam,1,motorcycle,1.0,No,Urban,44
38.0,4.9,10.0,1390.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,27
35.0,4.9,16.0,15.0,Windy,Medium,2,scooter,0.0,No,Metropolitian,30
39.0,4.6,16.0,5.0,Stormy,Low,2,scooter,0.0,No,Metropolitian,25
34.0,4.9,16.0,5.0,Sunny,Medium,0,motorcycle,0.0,No,Metropolitian,35
33.0,5.0,19.0,15.0,Cloudy,Medium,0,motorcycle,2.0,Yes,Metropolitian,48
24.0,4.3,3.0,10.0,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,29
21.0,4.7,10.0,75.0,Fog,Low,2,scooter,0.0,No,Metropolitian,22
29.0,4.9,12.0,10.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,22
37.0,4.9,5.0,10.0,Windy,Medium,0,motorcycle,1.0,No,Urban,30
30.0,4.9,19.0,10.0,Sunny,Low,2,scooter,1.0,No,Metropolitian,20
29.0,4.6,10.0,5.0,Windy,Low,2,motorcycle,1.0,No,Metropolitian,19
34.0,4.4,16.0,45.0,Fog,Jam,2,scooter,0.0,Yes,Metropolitian,43
27.0,4.5,7.0,5.0,Sunny,Medium,2,motorcycle,0.0,No,Urban,18
32.0,4.8,3.0,10.0,Sunny,High,2,motorcycle,1.0,No,Urban,20
22.0,4.5,4.0,5.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,25
37.0,4.7,20.0,5.0,Stormy,Low,0,motorcycle,0.0,No,Metropolitian,22
30.0,5.0,12.0,5.0,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,20
29.0,4.8,7.0,15.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,21
35.0,4.8,9.0,15.0,Windy,Low,2,motorcycle,0.0,No,Metropolitian,23
35.0,5.0,9.0,15.0,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,22
35.0,4.2,10.0,10.0,Cloudy,Low,0,motorcycle,2.0,No,Metropolitian,37
34.0,4.3,4.0,5.0,Fog,Jam,1,scooter,1.0,No,Metropolitian,32
37.0,4.7,7.0,220.0,Fog,Medium,2,scooter,0.0,No,Metropolitian,18
37.0,4.0,6.0,5.0,Windy,High,0,motorcycle,1.0,No,Metropolitian,43
31.0,4.6,20.0,15.0,Sunny,Medium,2,motorcycle,0.0,No,Urban,25
26.0,4.8,3.0,10.0,Fog,Low,0,motorcycle,1.0,No,Urban,21
29.566910587697233,4.6337736972250205,20.0,1235.0,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,25
38.0,4.6,1.0,10.0,Sunny,High,0,motorcycle,1.0,No,Metropolitian,29
28.0,4.8,12.0,15.0,Sunny,Low,2,motorcycle,1.0,No,Urban,28
36.0,4.9,1.0,15.0,Windy,High,2,scooter,1.0,No,Metropolitian,30
29.0,4.7,12.0,10.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,24
24.0,4.6,10.0,10.0,Sandstorms,Jam,1,scooter,1.0,No,Metropolitian,21
35.0,4.7,4.0,15.0,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,24
24.0,5.0,7.0,5.0,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,39
25.0,4.8,9.0,15.0,Sunny,Medium,1,motorcycle,0.0,No,Metropolitian,11
26.0,4.0,12.0,10.0,Fog,Medium,2,scooter,1.0,No,Metropolitian,35
35.0,4.7,6.0,10.0,Fog,High,1,scooter,1.0,No,Metropolitian,30
26.0,4.6,10.0,10.0,Cloudy,Medium,1,motorcycle,0.0,No,Metropolitian,32
35.0,4.5,19.0,5.0,Stormy,Jam,1,motorcycle,1.0,No,Metropolitian,32
23.0,4.9,3.0,15.0,Stormy,Low,1,scooter,0.0,No,Metropolitian,17
39.0,4.7,20.0,1355.0,Windy,Low,2,motorcycle,1.0,No,Metropolitian,27
25.0,4.5,1.0,10.0,Cloudy,Low,2,electric_scooter,1.0,No,Urban,16
21.0,4.4,20.0,10.0,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,37
38.0,4.6,7.0,15.0,Windy,Jam,2,electric_scooter,1.0,No,Metropolitian,32
22.0,4.8,3.0,735.0,Stormy,Low,2,scooter,1.0,No,Metropolitian,18
32.0,4.9,7.0,15.0,Fog,Jam,2,scooter,1.0,No,Metropolitian,37
29.566910587697233,4.6337736972250205,19.0,40.0,Stormy,Low,2,motorcycle,0.0,No,Metropolitian,11
25.0,5.0,17.0,10.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,26
28.0,4.9,3.0,5.0,Sunny,Low,0,motorcycle,1.0,No,Urban,14
32.0,4.9,13.0,5.0,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,26
39.0,4.8,6.0,15.0,Stormy,Medium,1,motorcycle,1.0,No,Metropolitian,27
28.0,4.7,3.0,10.0,Fog,High,1,motorcycle,1.0,No,Metropolitian,20
22.0,4.8,4.0,15.0,Sandstorms,Jam,2,scooter,0.0,No,Metropolitian,13
35.0,4.9,1.0,10.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,26
30.0,4.8,20.0,10.0,Fog,Low,2,scooter,0.0,No,Urban,26
30.0,4.5,9.0,15.0,Stormy,Low,2,electric_scooter,0.0,No,Metropolitian,20
25.0,4.9,6.0,15.0,Windy,Medium,2,scooter,1.0,No,Metropolitian,26
23.0,5.0,10.0,1270.0,Cloudy,Medium,1,motorcycle,1.0,No,Metropolitian,39
31.0,4.7,13.0,15.0,Fog,Jam,0,motorcycle,2.0,Yes,Metropolitian,54
24.0,4.4,19.0,5.0,Fog,Jam,1,scooter,0.0,No,Metropolitian,42
29.0,4.0,4.0,10.0,Sandstorms,Jam,0,motorcycle,2.0,No,Metropolitian,36
29.566910587697233,4.6337736972250205,9.0,5.0,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,22
38.0,4.6,4.0,15.0,Windy,Jam,1,motorcycle,0.0,No,Metropolitian,29
34.0,4.7,9.0,5.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,26
25.0,4.9,10.0,15.0,Windy,Medium,1,scooter,1.0,No,Metropolitian,27
27.0,4.8,1.0,855.0,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,24
34.0,5.0,9.0,15.0,Cloudy,Jam,0,motorcycle,1.0,No,Urban,32
20.0,4.5,10.0,15.0,Fog,Low,1,scooter,1.0,No,Metropolitian,25
23.0,4.5,4.0,10.0,Sunny,Jam,1,motorcycle,0.0,No,Metropolitian,14
24.0,4.6,7.0,5.0,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,27
21.0,4.7,3.0,5.0,Stormy,High,0,motorcycle,2.0,No,Metropolitian,38
20.0,4.7,9.0,5.0,Fog,Low,1,motorcycle,0.0,No,Urban,10
30.0,4.2,13.0,10.0,Fog,Low,1,scooter,0.0,No,Metropolitian,36
39.0,4.6,20.0,15.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,26
28.0,4.8,20.0,15.0,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,16
36.0,4.8,10.0,1390.0,Sandstorms,Jam,0,motorcycle,3.0,Yes,Metropolitian,49
20.0,4.6,12.0,10.0,Windy,Medium,1,scooter,0.0,No,Metropolitian,16
30.0,4.2,13.0,1330.0,Windy,Jam,0,motorcycle,2.0,No,Urban,52
27.0,4.9,19.0,15.0,Sunny,Low,0,motorcycle,1.0,No,Urban,28
30.0,4.7,12.0,10.0,Sandstorms,Jam,2,electric_scooter,1.0,No,Urban,27
37.0,3.5,20.0,15.0,Windy,Jam,2,motorcycle,1.0,No,Metropolitian,42
31.0,4.9,3.0,15.0,Stormy,High,1,motorcycle,1.0,No,Metropolitian,33
24.0,4.6,9.0,15.0,Stormy,Low,2,motorcycle,1.0,No,Metropolitian,18
34.0,4.9,2.0,5.0,Fog,Low,2,scooter,0.0,No,Metropolitian,16
26.0,4.9,17.0,1360.0,Sunny,Low,2,scooter,1.0,No,Metropolitian,27
29.0,4.7,13.0,15.0,Fog,Jam,0,motorcycle,1.0,Yes,Urban,48
34.0,4.8,6.0,15.0,Fog,Medium,2,motorcycle,1.0,No,Metropolitian,16
21.0,4.6,13.0,5.0,Stormy,Low,2,scooter,1.0,No,Urban,13
29.0,4.9,3.0,5.0,Sandstorms,High,2,scooter,1.0,No,Metropolitian,20
21.0,4.5,7.0,15.0,Windy,Low,0,motorcycle,1.0,No,Metropolitian,23
30.0,4.2,2.0,10.0,Windy,Low,0,motorcycle,0.0,No,Metropolitian,33
23.0,4.8,9.0,15.0,Windy,Jam,1,motorcycle,0.0,No,Urban,11
32.0,3.6,13.0,10.0,Fog,Low,2,scooter,0.0,No,Metropolitian,39
